elapsed_sec,angle_deg,flex_raw_adc,current_mA
5.914290189743042,93.0,700.0,328.84
5.938989877700806,83.0,700.0,262.14
5.95670485496521,74.0,700.0,253.35
5.977258920669556,65.0,700.0,176.47
6.0329430103302,57.0,700.0,221.07
6.04220986366272,49.0,700.0,279.73
6.0933191776275635,43.0,700.0,22.37
6.109117746353149,38.0,700.0,2.95
6.112595081329346,34.0,700.0,76.07
6.112606763839722,31.0,700.0,313.35
6.1126110553741455,30.0,701.0,81.25
6.1362810134887695,30.0,700.0,0.85
6.160443067550659,32.0,700.0,0.49
6.174072980880737,35.0,700.0,0.85
6.1934449672698975,39.0,701.0,140.98
6.213281869888306,45.0,699.0,40.58
6.233043909072876,52.0,700.0,281.38
6.276811838150024,59.0,700.0,55.98
6.277151823043823,68.0,701.0,0.4
6.293220043182373,77.0,701.0,45.54
6.31511378288269,86.0,700.0,201.83
6.333446025848389,96.0,707.0,231.29
6.378621816635132,105.0,700.0,260.94
6.379975080490112,114.0,701.0,92.01
6.393244981765747,122.0,700.0,202.05
6.414818048477173,130.0,700.0,208.21
6.432907819747925,136.0,700.0,146.83
6.454312086105347,141.0,701.0,240.85
6.523340940475464,145.0,700.0,280.27
6.525479078292847,148.0,700.0,0.71
6.526718854904175,149.0,701.0,-16.52
6.536556959152222,149.0,700.0,0.49
6.555452108383179,147.0,697.0,0.71
6.59596586227417,144.0,699.0,2.81
6.596902132034302,140.0,701.0,0.62
6.6214919090271,134.0,700.0,0.62
6.633468151092529,127.0,701.0,0.71
6.655908107757568,120.0,700.0,16.96
6.6956329345703125,111.0,700.0,242.28
6.695642948150635,102.0,704.0,275.76
6.714359998703003,93.0,699.0,291.92
6.7413489818573,83.0,701.0,151.34
6.753659009933472,74.0,700.0,-2.59
6.796452045440674,65.0,701.0,112.99
6.796465158462524,57.0,700.0,189.33
6.81610107421875,49.0,700.0,252.28
6.832677125930786,43.0,699.0,211.83
6.854238986968994,38.0,701.0,3.35
6.877497911453247,34.0,700.0,0.09
6.897496938705444,31.0,702.0,53.79
6.912723779678345,30.0,700.0,209.42
6.9324939250946045,30.0,700.0,389.24
6.953547954559326,32.0,701.0,0.71
7.003676176071167,35.0,699.0,0.62
7.005211114883423,39.0,700.0,7.19
7.014959096908569,45.0,700.0,222.5
7.034286975860596,52.0,700.0,360.36
7.099091053009033,59.0,700.0,417.14
7.103795766830444,68.0,707.0,356.29
7.127933025360107,77.0,700.0,18.39
7.131150007247925,86.0,700.0,39.38
7.132720947265625,96.0,700.0,278.53
7.153321981430054,105.0,700.0,186.47
7.184589862823486,114.0,696.0,184.6
7.1994311809539795,122.0,700.0,238.53
7.2124388217926025,130.0,704.0,254.55
7.237533807754517,136.0,700.0,21.25
7.253962993621826,141.0,700.0,11.92
7.2868969440460205,145.0,700.0,293.88
7.302865982055664,148.0,698.0,171.29
7.312485933303833,149.0,700.0,0.85
7.333171844482422,149.0,701.0,0.49
7.3529040813446045,147.0,701.0,55.85
7.388776779174805,144.0,700.0,0.62
7.393177032470703,140.0,701.0,0.4
7.418238878250122,134.0,699.0,219.73
7.432568073272705,127.0,700.0,513.71
7.453845977783203,120.0,700.0,-3.79
7.475244045257568,111.0,700.0,-13.35
7.5053629875183105,102.0,700.0,13.71
7.513107061386108,93.0,699.0,289.96
7.533151865005493,83.0,700.0,265.36
7.554016828536987,74.0,700.0,171.65
7.576914072036743,65.0,700.0,59.15
7.6008429527282715,57.0,700.0,215.8
7.618235111236572,49.0,694.0,224.38
7.63913893699646,43.0,700.0,236.12
7.654153823852539,38.0,700.0,159.33
7.672680139541626,34.0,700.0,0.62
7.6925060749053955,31.0,700.0,14.69
7.711946964263916,30.0,701.0,-15.54
7.732500791549683,30.0,700.0,351.03
7.754173755645752,32.0,700.0,0.62
7.774425983428955,35.0,700.0,6.34
7.7997190952301025,39.0,701.0,0.4
7.813169956207275,45.0,701.0,10.85
7.832952976226807,52.0,701.0,287.1
7.853118896484375,59.0,700.0,462.28
7.872520208358765,68.0,702.0,56.52
7.901137113571167,77.0,700.0,322.9
7.928591012954712,86.0,699.0,297.32
7.932190895080566,96.0,694.0,241.07
7.953387022018433,105.0,697.0,14.02
7.972638845443726,114.0,700.0,156.83
8.033054828643799,122.0,700.0,210.31
8.036386966705322,130.0,700.0,251.61
8.036980867385864,136.0,701.0,40.04
8.058595895767212,141.0,700.0,-7.28
8.072417974472046,145.0,701.0,248.84
8.092532873153687,148.0,708.0,342.46
8.138405084609985,149.0,700.0,0.71
8.14003300666809,149.0,701.0,0.4
8.155219078063965,147.0,700.0,14.24
8.209604978561401,144.0,700.0,3.35
8.222389936447144,140.0,700.0,0.71
8.222945928573608,134.0,694.0,337.05
8.232940912246704,127.0,700.0,29.82
8.25531792640686,120.0,700.0,0.71
8.277146100997925,111.0,702.0,0.71
8.295643091201782,102.0,700.0,0.49
8.31405782699585,93.0,701.0,237.86
8.33359980583191,83.0,699.0,223.71
8.354102849960327,74.0,696.0,312.14
8.372594833374023,65.0,696.0,235.67
8.395841836929321,57.0,700.0,231.16
8.412583112716675,49.0,701.0,138.79
8.432820796966553,43.0,699.0,200.98
